From,To,Date,Subject
Bertrand.Ovan@gastech.com.kronos,"Emile.Arpa@gastech.com.kronos, Varro.Awelon@gastech.com.kronos, Dante.Coginian@gastech.com.kronos, Albina.Hafon@gastech.com.kronos, Benito.Hawelon@gastech.com.kronos, Claudio.Hawelon@gastech.com.kronos, Henk.Mies@gastech.com.kronos, Valeria.Morlun@gastech.com.kronos, Adan.Morlun@gastech.com.kronos, Cecilia.Morluniau@gastech.com.kronos, Irene.Nant@gastech.com.kronos, Dylan.Scozzese@gastech.com.kronos",1/13/14 15:08,Safety First!
Emile.Arpa@gastech.com.kronos,"Valeria.Morlun@gastech.com.kronos, Adan.Morlun@gastech.com.kronos, Emile.Arpa@gastech.com.kronos, Claudio.Hawelon@gastech.com.kronos",1/13/14 15:11,"Guys night out - sorry, ladies"
Brand.Tempestad@gastech.com.kronos,"Brand.Tempestad@gastech.com.kronos, Lidelse.Dedos@gastech.com.kronos, Lars.Azada@gastech.com.kronos",1/13/14 15:12,RE: HASR Injection Progress
Lucas.Alcazar@gastech.com.kronos,"Lucas.Alcazar@gastech.com.kronos, Isak.Baza@gastech.com.kronos",1/13/14 15:19,RE: Spam reports
Hennie.Osvaldo@gastech.com.kronos,"Minke.Mies@gastech.com.kronos, Isia.Vann@gastech.com.kronos, Hideki.Cocinaro@gastech.com.kronos, Felix.Resumir@gastech.com.kronos, Loreto.Bodrogi@gastech.com.kronos, Kanon.Herrero@gastech.com.kronos, Stenig.Fusil@gastech.com.kronos, Varja.Lagos@gastech.com.kronos",1/13/14 15:25,Notification of outside visit
Elsa.Orilla@gastech.com.kronos,"Gustav.Cazar@gastech.com.kronos, Kare.Orilla@gastech.com.kronos, Adra.Nubarron@gastech.com.kronos, Vira.Frente@gastech.com.kronos, Felix.Balas@gastech.com.kronos, Brand.Tempestad@gastech.com.kronos, Elsa.Orilla@gastech.com.kronos, Axel.Calzas@gastech.com.kronos, Marin.Onda@gastech.com.kronos, Isande.Borrasca@gastech.com.kronos, Lidelse.Dedos@gastech.com.kronos, Birgitta.Frente@gastech.com.kronos",1/13/14 15:35,RE: Cased-hole inspection schedule
Linda.Lagos@gastech.com.kronos,"Mat.Bramar@gastech.com.kronos, Anda.Ribera@gastech.com.kronos, Rachel.Pantanal@gastech.com.kronos, Linda.Lagos@gastech.com.kronos, Ruscella.Mies.Haber@gastech.com.kronos, Carla.Forluniau@gastech.com.kronos, Cornelia.Lais@gastech.com.kronos",1/13/14 15:35,RE: When you have a minute
Cornelia.Lais@gastech.com.kronos,"Mat.Bramar@gastech.com.kronos, Anda.Ribera@gastech.com.kronos, Rachel.Pantanal@gastech.com.kronos, Linda.Lagos@gastech.com.kronos, Ruscella.Mies.Haber@gastech.com.kronos, Carla.Forluniau@gastech.com.kronos, Cornelia.Lais@gastech.com.kronos",1/13/14 15:51,RE: Anyone have time to help on a project?
Sten.Sanjorge Jr.@gastech.com.tethys,"Orhan.Strum@gastech.com.kronos, Willem.Vasco-Pais@gastech.com.kronos, Ada.Campo-Corrente@gastech.com.kronos, Sten.Sanjorge Jr.@gastech.com.tethys",1/13/14 15:56,RE: Recommend a good vacation spot?
Ruscella.Mies.Haber@gastech.com.kronos,"Rachel.Pantanal@gastech.com.kronos, Lars.Azada@gastech.com.kronos, Felix.Balas@gastech.com.kronos, Isande.Borrasca@gastech.com.kronos, Axel.Calzas@gastech.com.kronos, Gustav.Cazar@gastech.com.kronos, Lidelse.Dedos@gastech.com.kronos, Birgitta.Frente@gastech.com.kronos, Vira.Frente@gastech.com.kronos, Adra.Nubarron@gastech.com.kronos, Marin.Onda@gastech.com.kronos, Kare.Orilla@gastech.com.kronos, Elsa.Orilla@gastech.com.kronos, Brand.Tempestad@gastech.com.kronos, Ingrid.Barranco@gastech.com.kronos, Ada.Campo-Corrente@gastech.com.kronos, Sten.Sanjorge Jr.@gastech.com.kronos, Orhan.Strum@gastech.com.kronos, Willem.Vasco-Pais@gastech.com.kronos, Bertrand.Ovan@gastech.com.kronos, Albina.Hafon@gastech.com.kronos, Benito.Hawelon@gastech.com.kronos, Claudio.Hawelon@gastech.com.kronos, Henk.Mies@gastech.com.kronos, Valeria.Morlun@gastech.com.kronos, Adan.Morlun@gastech.com.kronos, Cecilia.Morluniau@gastech.com.kronos, Irene.Nant@gastech.com.kronos, Dylan.Scozzese@gastech.com.kronos, Lucas.Alcazar@gastech.com.kronos, Isak.Baza@gastech.com.kronos, Linnea.Bergen@gastech.com.kronos, Nils.Calixto@gastech.com.kronos, Sven.Flecha@gastech.com.kronos, Hideki.Cocinaro@gastech.com.kronos, Inga.Ferro@gastech.com.kronos, Loreto.Bodrogi@gastech.com.kronos, Isia.Vann@gastech.com.kronos, Stenig.Fusil@gastech.com.kronos, Hennie.Osvaldo@gastech.com.kronos, Kanon.Herrero@gastech.com.kronos, Varja.Lagos@gastech.com.kronos, Minke.Mies@gastech.com.kronos, Felix.Resumir@gastech.com.kronos, Edvard.Vann@gastech.com.kronos, Emile.Arpa@gastech.com.kronos, Varro.Awelon@gastech.com.kronos, Mat.Bramar@gastech.com.kronos, Dante.Coginian@gastech.com.kronos, Carla.Forluniau@gastech.com.kronos, Linda.Lagos@gastech.com.kronos, Cornelia.Lais@gastech.com.kronos, Ruscella.Mies.Haber@gastech.com.kronos, Anda.Ribera@gastech.com.kronos",1/13/14 15:56,"Good morning, GasTech!"
Anda.Ribera@gastech.com.kronos,"Mat.Bramar@gastech.com.kronos, Anda.Ribera@gastech.com.kronos, Rachel.Pantanal@gastech.com.kronos, Linda.Lagos@gastech.com.kronos, Ruscella.Mies.Haber@gastech.com.kronos, Carla.Forluniau@gastech.com.kronos, Cornelia.Lais@gastech.com.kronos",1/13/14 16:01,RE: Anyone have time to help on a project?
Isia.Vann@gastech.com.kronos,Rachel.Pantanal@gastech.com.kronos,1/13/14 16:03,Testing 1 2 3
Claudio.Hawelon@gastech.com.kronos,"Albina.Hafon@gastech.com.kronos, Dylan.Scozzese@gastech.com.kronos, Henk.Mies@gastech.com.kronos, Claudio.Hawelon@gastech.com.kronos, Cecilia.Morluniau@gastech.com.kronos, Valeria.Morlun@gastech.com.kronos, Irene.Nant@gastech.com.kronos",1/13/14 16:06,"Guys night out - sorry, ladies"
Sven.Flecha@gastech.com.kronos,"Sven.Flecha@gastech.com.kronos, Lucas.Alcazar@gastech.com.kronos, Isak.Baza@gastech.com.kronos",1/13/14 16:15,Hackathon Friday night - my place
Adra.Nubarron@gastech.com.kronos,"Rachel.Pantanal@gastech.com.kronos, Lars.Azada@gastech.com.kronos, Felix.Balas@gastech.com.kronos, Isande.Borrasca@gastech.com.kronos, Axel.Calzas@gastech.com.kronos, Gustav.Cazar@gastech.com.kronos, Lidelse.Dedos@gastech.com.kronos, Birgitta.Frente@gastech.com.kronos, Vira.Frente@gastech.com.kronos, Adra.Nubarron@gastech.com.kronos, Marin.Onda@gastech.com.kronos, Kare.Orilla@gastech.com.kronos, Elsa.Orilla@gastech.com.kronos, Brand.Tempestad@gastech.com.kronos, Ingrid.Barranco@gastech.com.kronos, Ada.Campo-Corrente@gastech.com.kronos, Sten.Sanjorge Jr.@gastech.com.kronos, Orhan.Strum@gastech.com.kronos, Willem.Vasco-Pais@gastech.com.kronos, Bertrand.Ovan@gastech.com.kronos, Albina.Hafon@gastech.com.kronos, Benito.Hawelon@gastech.com.kronos, Claudio.Hawelon@gastech.com.kronos, Henk.Mies@gastech.com.kronos, Valeria.Morlun@gastech.com.kronos, Adan.Morlun@gastech.com.kronos, Cecilia.Morluniau@gastech.com.kronos, Irene.Nant@gastech.com.kronos, Dylan.Scozzese@gastech.com.kronos, Lucas.Alcazar@gastech.com.kronos, Isak.Baza@gastech.com.kronos, Linnea.Bergen@gastech.com.kronos, Nils.Calixto@gastech.com.kronos, Sven.Flecha@gastech.com.kronos, Hideki.Cocinaro@gastech.com.kronos, Inga.Ferro@gastech.com.kronos, Loreto.Bodrogi@gastech.com.kronos, Isia.Vann@gastech.com.kronos, Stenig.Fusil@gastech.com.kronos, Hennie.Osvaldo@gastech.com.kronos, Kanon.Herrero@gastech.com.kronos, Varja.Lagos@gastech.com.kronos, Minke.Mies@gastech.com.kronos, Felix.Resumir@gastech.com.kronos, Edvard.Vann@gastech.com.kronos, Emile.Arpa@gastech.com.kronos, Varro.Awelon@gastech.com.kronos, Mat.Bramar@gastech.com.kronos, Dante.Coginian@gastech.com.kronos, Carla.Forluniau@gastech.com.kronos, Linda.Lagos@gastech.com.kronos, Cornelia.Lais@gastech.com.kronos, Ruscella.Mies.Haber@gastech.com.kronos, Anda.Ribera@gastech.com.kronos",1/13/14 16:19,RE: News on VIP Visit January 20 - Please Read!
Felix.Balas@gastech.com.kronos,Hennie.Osvaldo@gastech.com.kronos,1/13/14 16:23,RE: Supplies
Anda.Ribera@gastech.com.kronos,Henk.Mies@gastech.com.kronos,1/13/14 16:31,RE: Tools
Henk.Mies@gastech.com.kronos,"Henk.Mies@gastech.com.kronos, Benito.Hawelon@gastech.com.kronos, Cecilia.Morluniau@gastech.com.kronos, Claudio.Hawelon@gastech.com.kronos, Valeria.Morlun@gastech.com.kronos, Albina.Hafon@gastech.com.kronos, Irene.Nant@gastech.com.kronos",1/13/14 16:32,Funny!!
Henk.Mies@gastech.com.kronos,Anda.Ribera@gastech.com.kronos,1/13/14 16:33,RE: Tools
Valeria.Morlun@gastech.com.kronos,"Albina.Hafon@gastech.com.kronos, Dylan.Scozzese@gastech.com.kronos, Henk.Mies@gastech.com.kronos, Claudio.Hawelon@gastech.com.kronos, Cecilia.Morluniau@gastech.com.kronos, Valeria.Morlun@gastech.com.kronos, Irene.Nant@gastech.com.kronos",1/13/14 16:35,"RE: Guys night out - sorry, ladies"
Adra.Nubarron@gastech.com.kronos,"Adra.Nubarron@gastech.com.kronos, Isande.Borrasca@gastech.com.kronos, Felix.Balas@gastech.com.kronos, Lars.Azada@gastech.com.kronos, Marin.Onda@gastech.com.kronos, Elsa.Orilla@gastech.com.kronos, Kare.Orilla@gastech.com.kronos, Birgitta.Frente@gastech.com.kronos, Brand.Tempestad@gastech.com.kronos, Vira.Frente@gastech.com.kronos",1/13/14 16:36,RE: Wellhead flow rate data
Cecilia.Morluniau@gastech.com.kronos,"Albina.Hafon@gastech.com.kronos, Dylan.Scozzese@gastech.com.kronos, Henk.Mies@gastech.com.kronos, Claudio.Hawelon@gastech.com.kronos, Cecilia.Morluniau@gastech.com.kronos, Valeria.Morlun@gastech.com.kronos, Irene.Nant@gastech.com.kronos",1/13/14 16:37,"RE: Guys night out - sorry, ladies"
Vira.Frente@gastech.com.kronos,"Vira.Frente@gastech.com.kronos, Axel.Calzas@gastech.com.kronos",1/13/14 16:40,RE: 2497-00 Initial flow rates
Vira.Frente@gastech.com.kronos,"Vira.Frente@gastech.com.kronos, Axel.Calzas@gastech.com.kronos",1/13/14 16:47,RE: 2497-00 Initial flow rates
Ruscella.Mies.Haber@gastech.com.kronos,"Inga.Ferro@gastech.com.kronos, Loreto.Bodrogi@gastech.com.kronos, Isia.Vann@gastech.com.kronos, Hennie.Osvaldo@gastech.com.kronos, Minke.Mies@gastech.com.kronos",1/13/14 16:48,FW: ARISE - Inspiration for Defenders of Kronos
Hennie.Osvaldo@gastech.com.kronos,"Rachel.Pantanal@gastech.com.kronos, Lars.Azada@gastech.com.kronos, Felix.Balas@gastech.com.kronos, Isande.Borrasca@gastech.com.kronos, Axel.Calzas@gastech.com.kronos, Gustav.Cazar@gastech.com.kronos, Lidelse.Dedos@gastech.com.kronos, Birgitta.Frente@gastech.com.kronos, Vira.Frente@gastech.com.kronos, Adra.Nubarron@gastech.com.kronos, Marin.Onda@gastech.com.kronos, Kare.Orilla@gastech.com.kronos, Elsa.Orilla@gastech.com.kronos, Brand.Tempestad@gastech.com.kronos, Ingrid.Barranco@gastech.com.kronos, Ada.Campo-Corrente@gastech.com.kronos, Sten.Sanjorge Jr.@gastech.com.kronos, Orhan.Strum@gastech.com.kronos, Willem.Vasco-Pais@gastech.com.kronos, Bertrand.Ovan@gastech.com.kronos, Albina.Hafon@gastech.com.kronos, Benito.Hawelon@gastech.com.kronos, Claudio.Hawelon@gastech.com.kronos, Henk.Mies@gastech.com.kronos, Valeria.Morlun@gastech.com.kronos, Adan.Morlun@gastech.com.kronos, Cecilia.Morluniau@gastech.com.kronos, Irene.Nant@gastech.com.kronos, Dylan.Scozzese@gastech.com.kronos, Lucas.Alcazar@gastech.com.kronos, Isak.Baza@gastech.com.kronos, Linnea.Bergen@gastech.com.kronos, Nils.Calixto@gastech.com.kronos, Sven.Flecha@gastech.com.kronos, Hideki.Cocinaro@gastech.com.kronos, Inga.Ferro@gastech.com.kronos, Loreto.Bodrogi@gastech.com.kronos, Isia.Vann@gastech.com.kronos, Stenig.Fusil@gastech.com.kronos, Hennie.Osvaldo@gastech.com.kronos, Kanon.Herrero@gastech.com.kronos, Varja.Lagos@gastech.com.kronos, Minke.Mies@gastech.com.kronos, Felix.Resumir@gastech.com.kronos, Edvard.Vann@gastech.com.kronos, Emile.Arpa@gastech.com.kronos, Varro.Awelon@gastech.com.kronos, Mat.Bramar@gastech.com.kronos, Dante.Coginian@gastech.com.kronos, Carla.Forluniau@gastech.com.kronos, Linda.Lagos@gastech.com.kronos, Cornelia.Lais@gastech.com.kronos, Ruscella.Mies.Haber@gastech.com.kronos, Anda.Ribera@gastech.com.kronos",1/13/14 16:51,RE: News on VIP Visit January 20 - Please Read!
Varro.Awelon@gastech.com.kronos,"Valeria.Morlun@gastech.com.kronos, Dylan.Scozzese@gastech.com.kronos",1/13/14 16:54,RE: Safety First!
Henk.Mies@gastech.com.kronos,"Albina.Hafon@gastech.com.kronos, Dylan.Scozzese@gastech.com.kronos, Henk.Mies@gastech.com.kronos, Claudio.Hawelon@gastech.com.kronos, Cecilia.Morluniau@gastech.com.kronos, Valeria.Morlun@gastech.com.kronos, Irene.Nant@gastech.com.kronos",1/13/14 17:00,"RE: Guys night out - sorry, ladies"
Anda.Ribera@gastech.com.kronos,Henk.Mies@gastech.com.kronos,1/13/14 17:01,RE: Tools
Valeria.Morlun@gastech.com.kronos,"Emile.Arpa@gastech.com.kronos, Dante.Coginian@gastech.com.kronos",1/13/14 17:02,RE: Safety First!
Claudio.Hawelon@gastech.com.kronos,"Albina.Hafon@gastech.com.kronos, Dylan.Scozzese@gastech.com.kronos, Henk.Mies@gastech.com.kronos, Claudio.Hawelon@gastech.com.kronos, Cecilia.Morluniau@gastech.com.kronos, Valeria.Morlun@gastech.com.kronos, Irene.Nant@gastech.com.kronos",1/13/14 17:04,"RE: Guys night out - sorry, ladies"
Lars.Azada@gastech.com.kronos,"Adra.Nubarron@gastech.com.kronos, Isande.Borrasca@gastech.com.kronos, Felix.Balas@gastech.com.kronos, Lars.Azada@gastech.com.kronos, Marin.Onda@gastech.com.kronos, Elsa.Orilla@gastech.com.kronos, Kare.Orilla@gastech.com.kronos, Birgitta.Frente@gastech.com.kronos, Brand.Tempestad@gastech.com.kronos, Vira.Frente@gastech.com.kronos",1/13/14 17:06,RE: Wellhead flow rate data
Carla.Forluniau@gastech.com.kronos,"Mat.Bramar@gastech.com.kronos, Anda.Ribera@gastech.com.kronos, Rachel.Pantanal@gastech.com.kronos, Linda.Lagos@gastech.com.kronos, Ruscella.Mies.Haber@gastech.com.kronos, Carla.Forluniau@gastech.com.kronos, Cornelia.Lais@gastech.com.kronos",1/13/14 17:08,RE: When you have a minute
Carla.Forluniau@gastech.com.kronos,"Mat.Bramar@gastech.com.kronos, Anda.Ribera@gastech.com.kronos, Rachel.Pantanal@gastech.com.kronos, Linda.Lagos@gastech.com.kronos, Ruscella.Mies.Haber@gastech.com.kronos, Carla.Forluniau@gastech.com.kronos, Cornelia.Lais@gastech.com.kronos",1/13/14 17:11,RE: Too funy - you have to see this...
Anda.Ribera@gastech.com.kronos,"Mat.Bramar@gastech.com.kronos, Anda.Ribera@gastech.com.kronos, Rachel.Pantanal@gastech.com.kronos, Linda.Lagos@gastech.com.kronos, Ruscella.Mies.Haber@gastech.com.kronos, Carla.Forluniau@gastech.com.kronos, Cornelia.Lais@gastech.com.kronos",1/13/14 17:16,RE: Anyone have time to help on a project?
Adra.Nubarron@gastech.com.kronos,"Axel.Calzas@gastech.com.kronos, Vira.Frente@gastech.com.kronos, Birgitta.Frente@gastech.com.kronos, Isande.Borrasca@gastech.com.kronos, Brand.Tempestad@gastech.com.kronos, Felix.Balas@gastech.com.kronos, Gustav.Cazar@gastech.com.kronos, Marin.Onda@gastech.com.kronos, Kare.Orilla@gastech.com.kronos, Adra.Nubarron@gastech.com.kronos, Lidelse.Dedos@gastech.com.kronos, Elsa.Orilla@gastech.com.kronos",1/13/14 17:24,RE: 2497-00 Perforation
Sten.Sanjorge Jr.@gastech.com.tethys,"Orhan.Strum@gastech.com.kronos, Willem.Vasco-Pais@gastech.com.kronos, Ada.Campo-Corrente@gastech.com.kronos, Sten.Sanjorge Jr.@gastech.com.tethys",1/13/14 17:32,RE: Recommend a good vacation spot?
Lars.Azada@gastech.com.kronos,"Adra.Nubarron@gastech.com.kronos, Isande.Borrasca@gastech.com.kronos, Felix.Balas@gastech.com.kronos, Lars.Azada@gastech.com.kronos, Marin.Onda@gastech.com.kronos, Elsa.Orilla@gastech.com.kronos, Kare.Orilla@gastech.com.kronos, Birgitta.Frente@gastech.com.kronos, Brand.Tempestad@gastech.com.kronos, Vira.Frente@gastech.com.kronos",1/13/14 17:53,RE: Wellhead flow rate data
Mat.Bramar@gastech.com.kronos,"Mat.Bramar@gastech.com.kronos, Anda.Ribera@gastech.com.kronos, Rachel.Pantanal@gastech.com.kronos, Linda.Lagos@gastech.com.kronos, Ruscella.Mies.Haber@gastech.com.kronos, Carla.Forluniau@gastech.com.kronos, Cornelia.Lais@gastech.com.kronos",1/13/14 17:54,RE: When you have a minute
Axel.Calzas@gastech.com.kronos,"Vira.Frente@gastech.com.kronos, Axel.Calzas@gastech.com.kronos",1/13/14 17:55,RE: 2497-00 Initial flow rates
Adan.Morlun@gastech.com.kronos,"Valeria.Morlun@gastech.com.kronos, Adan.Morlun@gastech.com.kronos, Emile.Arpa@gastech.com.kronos, Claudio.Hawelon@gastech.com.kronos",1/13/14 18:00,"RE: Guys night out - sorry, ladies"
Valeria.Morlun@gastech.com.kronos,"Adan.Morlun@gastech.com.kronos, Claudio.Hawelon@gastech.com.kronos",1/13/14 18:04,RE: Safety First!
Carla.Forluniau@gastech.com.kronos,"Mat.Bramar@gastech.com.kronos, Anda.Ribera@gastech.com.kronos, Rachel.Pantanal@gastech.com.kronos, Linda.Lagos@gastech.com.kronos, Ruscella.Mies.Haber@gastech.com.kronos, Carla.Forluniau@gastech.com.kronos, Cornelia.Lais@gastech.com.kronos",1/13/14 18:12,RE: When you have a minute
Mat.Bramar@gastech.com.kronos,"Mat.Bramar@gastech.com.kronos, Anda.Ribera@gastech.com.kronos, Rachel.Pantanal@gastech.com.kronos, Linda.Lagos@gastech.com.kronos, Ruscella.Mies.Haber@gastech.com.kronos, Carla.Forluniau@gastech.com.kronos, Cornelia.Lais@gastech.com.kronos",1/13/14 18:12,RE: Too funy - you have to see this...
Felix.Balas@gastech.com.kronos,"Adra.Nubarron@gastech.com.kronos, Isande.Borrasca@gastech.com.kronos, Felix.Balas@gastech.com.kronos, Lars.Azada@gastech.com.kronos, Marin.Onda@gastech.com.kronos, Elsa.Orilla@gastech.com.kronos, Kare.Orilla@gastech.com.kronos, Birgitta.Frente@gastech.com.kronos, Brand.Tempestad@gastech.com.kronos, Vira.Frente@gastech.com.kronos",1/13/14 18:16,RE: Wellhead flow rate data
Valeria.Morlun@gastech.com.kronos,"Valeria.Morlun@gastech.com.kronos, Adan.Morlun@gastech.com.kronos, Emile.Arpa@gastech.com.kronos, Claudio.Hawelon@gastech.com.kronos",1/13/14 18:24,"RE: Guys night out - sorry, ladies"
Valeria.Morlun@gastech.com.kronos,"Henk.Mies@gastech.com.kronos, Benito.Hawelon@gastech.com.kronos, Cecilia.Morluniau@gastech.com.kronos, Claudio.Hawelon@gastech.com.kronos, Valeria.Morlun@gastech.com.kronos, Albina.Hafon@gastech.com.kronos, Irene.Nant@gastech.com.kronos",1/13/14 18:35,RE: Funny!!
Dylan.Scozzese@gastech.com.kronos,"Albina.Hafon@gastech.com.kronos, Dylan.Scozzese@gastech.com.kronos, Henk.Mies@gastech.com.kronos, Claudio.Hawelon@gastech.com.kronos, Cecilia.Morluniau@gastech.com.kronos, Valeria.Morlun@gastech.com.kronos, Irene.Nant@gastech.com.kronos",1/13/14 18:50,"RE: Guys night out - sorry, ladies"
Henk.Mies@gastech.com.kronos,"Dante.Coginian@gastech.com.kronos, Emile.Arpa@gastech.com.kronos, Varro.Awelon@gastech.com.kronos, Cecilia.Morluniau@gastech.com.kronos, Dylan.Scozzese@gastech.com.kronos, Henk.Mies@gastech.com.kronos, Claudio.Hawelon@gastech.com.kronos, Irene.Nant@gastech.com.kronos",1/13/14 18:58,RE: Safety First!
Vira.Frente@gastech.com.kronos,"Vira.Frente@gastech.com.kronos, Axel.Calzas@gastech.com.kronos",1/13/14 19:09,RE: 2497-00 Initial flow rates
Loreto.Bodrogi@gastech.com.kronos,"Inga.Ferro@gastech.com.kronos, Loreto.Bodrogi@gastech.com.kronos, Isia.Vann@gastech.com.kronos, Hennie.Osvaldo@gastech.com.kronos, Minke.Mies@gastech.com.kronos",1/13/14 19:28,RE: FW: ARISE - Inspiration for Defenders of Kronos
Mat.Bramar@gastech.com.kronos,"Mat.Bramar@gastech.com.kronos, Anda.Ribera@gastech.com.kronos, Rachel.Pantanal@gastech.com.kronos, Linda.Lagos@gastech.com.kronos, Ruscella.Mies.Haber@gastech.com.kronos, Carla.Forluniau@gastech.com.kronos, Cornelia.Lais@gastech.com.kronos",1/13/14 19:30,RE: Too funy - you have to see this...
Inga.Ferro@gastech.com.kronos,"Inga.Ferro@gastech.com.kronos, Loreto.Bodrogi@gastech.com.kronos, Isia.Vann@gastech.com.kronos, Hennie.Osvaldo@gastech.com.kronos, Minke.Mies@gastech.com.kronos",1/13/14 19:31,RE: FW: ARISE - Inspiration for Defenders of Kronos
Lucas.Alcazar@gastech.com.kronos,"Sven.Flecha@gastech.com.kronos, Lucas.Alcazar@gastech.com.kronos, Isak.Baza@gastech.com.kronos",1/13/14 19:46,RE: Hackathon Friday night - my place
Isia.Vann@gastech.com.kronos,"Inga.Ferro@gastech.com.kronos, Loreto.Bodrogi@gastech.com.kronos, Isia.Vann@gastech.com.kronos, Hennie.Osvaldo@gastech.com.kronos, Minke.Mies@gastech.com.kronos",1/13/14 20:05,RE: FW: ARISE - Inspiration for Defenders of Kronos
Isak.Baza@gastech.com.kronos,"Sven.Flecha@gastech.com.kronos, Lucas.Alcazar@gastech.com.kronos, Isak.Baza@gastech.com.kronos",1/13/14 20:06,RE: Hackathon Friday night - my place
Sven.Flecha@gastech.com.kronos,"Sven.Flecha@gastech.com.kronos, Lucas.Alcazar@gastech.com.kronos, Isak.Baza@gastech.com.kronos",1/13/14 20:09,RE: Hackathon Friday night - my place
Benito.Hawelon@gastech.com.kronos,"Henk.Mies@gastech.com.kronos, Benito.Hawelon@gastech.com.kronos, Cecilia.Morluniau@gastech.com.kronos, Claudio.Hawelon@gastech.com.kronos, Valeria.Morlun@gastech.com.kronos, Albina.Hafon@gastech.com.kronos, Irene.Nant@gastech.com.kronos",1/13/14 20:14,RE: Funny!!
Lucas.Alcazar@gastech.com.kronos,"Sven.Flecha@gastech.com.kronos, Lucas.Alcazar@gastech.com.kronos, Isak.Baza@gastech.com.kronos",1/13/14 20:16,RE: Hackathon Friday night - my place
Sven.Flecha@gastech.com.kronos,"Sven.Flecha@gastech.com.kronos, Lucas.Alcazar@gastech.com.kronos, Isak.Baza@gastech.com.kronos",1/13/14 20:20,RE: Hackathon Friday night - my place
Varja.Lagos@gastech.com.kronos,"Minke.Mies@gastech.com.kronos, Isia.Vann@gastech.com.kronos, Hideki.Cocinaro@gastech.com.kronos, Felix.Resumir@gastech.com.kronos, Loreto.Bodrogi@gastech.com.kronos, Kanon.Herrero@gastech.com.kronos, Stenig.Fusil@gastech.com.kronos, Varja.Lagos@gastech.com.kronos",1/13/14 20:42,RE: Notification of outside visit
Isak.Baza@gastech.com.kronos,"Sven.Flecha@gastech.com.kronos, Lucas.Alcazar@gastech.com.kronos, Isak.Baza@gastech.com.kronos",1/13/14 21:15,RE: Hackathon Friday night - my place
Inga.Ferro@gastech.com.kronos,"Inga.Ferro@gastech.com.kronos, Loreto.Bodrogi@gastech.com.kronos, Isia.Vann@gastech.com.kronos, Hennie.Osvaldo@gastech.com.kronos, Minke.Mies@gastech.com.kronos",1/13/14 21:33,RE: FW: ARISE - Inspiration for Defenders of Kronos
